store_id,first_name,rating,created_at
2,Stefanie,1.0,06-05-2023 17:16:42
1,Ryan,4.0,07-06-2023 18:20:14
2,Judith,1.0,17-02-2023 10:26:23
3,Carol,5.0,22-01-2023 06:47:22
4,Kristi,1.0,15-04-2023 09:32:49
2,Dylan,3.0,03-03-2023 04:19:50
1,Cheryl,3.0,17-06-2023 20:52:13
1,Amanda,1.0,21-05-2023 21:58:08
2,Larry,4.0,19-03-2023 23:54:07
2,Mark,1.0,10-03-2023 17:20:19
5,Sarah,4.0,04-06-2023 08:40:18
3,Kristina,1.0,10-06-2023 03:21:04
3,Mary,1.0,19-06-2023 01:51:22
2,John,2.0,30-01-2023 16:24:24
2,John,5.0,06-02-2023 01:16:08
1,Cynthia,4.0,20-05-2023 12:39:58
2,William,1.0,17-02-2023 09:04:49
1,Michelle,5.0,01-03-2023 01:39:25
2,Elizabeth,1.0,07-03-2023 13:35:28
3,Susan,4.0,23-02-2023 08:51:14
5,Matthew,2.0,04-01-2023 07:26:11
2,Robert,2.0,24-01-2023 00:19:19
2,Brandon,5.0,17-04-2023 20:07:25
3,Robert,4.0,02-03-2023 16:52:42
5,Selena,2.0,12-04-2023 22:51:25
4,Scott,5.0,13-03-2023 16:06:29
3,Zachary,4.0,19-01-2023 03:34:22
2,Rose,4.0,21-06-2023 06:02:35
3,Michael,2.0,18-05-2023 06:17:53
5,Robert,3.0,20-02-2023 16:59:49
3,Ronnie,5.0,16-06-2023 14:57:38
5,James,2.0,07-03-2023 07:14:04
1,Matthew,5.0,24-05-2023 10:48:40
3,Steve,2.0,19-01-2023 18:34:16
1,Whitney,2.0,03-04-2023 15:57:54
1,William,2.0,04-02-2023 22:26:40
4,Katie,2.0,08-04-2023 03:21:14
1,Robert,2.0,28-05-2023 05:56:53
5,Leslie,4.0,29-06-2023 19:09:53
3,Shane,4.0,11-01-2023 05:43:07
5,Justin,5.0,07-05-2023 14:42:42
1,Ricardo,3.0,12-01-2023 02:30:43
5,Alexandra,1.0,04-03-2023 18:57:45
3,William,2.0,25-05-2023 07:50:56
3,Cody,5.0,24-06-2023 18:39:48
1,Calvin,4.0,26-03-2023 12:53:56
5,Jeanette,2.0,08-03-2023 20:12:18
4,Abigail,5.0,01-04-2023 11:43:53
3,Robert,4.0,24-03-2023 01:40:48
5,Alexander,5.0,23-04-2023 08:19:34
3,Christine,1.0,09-06-2023 02:07:48
1,Holly,5.0,14-05-2023 04:54:16
5,Douglas,4.0,21-06-2023 23:26:47
2,Peter,5.0,11-02-2023 17:44:36
1,Grant,1.0,10-05-2023 21:05:11
1,Jennifer,2.0,07-04-2023 01:59:29
3,Robert,4.0,19-02-2023 00:24:54
1,Kyle,3.0,01-05-2023 16:53:28
5,Laura,5.0,12-03-2023 10:54:19
5,Monica,3.0,07-01-2023 23:57:17
5,Gregory,5.0,06-06-2023 16:50:18
3,Sabrina,1.0,10-02-2023 02:41:02
3,Patricia,2.0,06-04-2023 12:44:22
3,Richard,3.0,17-03-2023 07:19:46
3,Robert,2.0,02-03-2023 06:31:32
1,Brandon,4.0,29-05-2023 00:27:33
3,Anna,4.0,21-01-2023 10:34:39
2,Shawn,4.0,22-03-2023 10:42:14
3,Aaron,5.0,16-02-2023 05:12:27
5,Ryan,1.0,03-01-2023 02:58:41
1,James,3.0,07-03-2023 08:13:39
1,Mark,1.0,25-05-2023 16:07:56
5,Jeffrey,5.0,08-04-2023 07:05:45
1,Ronald,2.0,13-05-2023 23:30:47
5,Denise,2.0,09-01-2023 14:42:29
5,Edward,4.0,22-06-2023 00:38:03
5,Cynthia,2.0,25-01-2023 22:13:16
1,Heather,5.0,02-01-2023 18:39:01
4,Jacob,1.0,28-01-2023 00:17:36
5,Kristopher,5.0,22-01-2023 16:30:59
5,Beverly,1.0,25-02-2023 06:41:56
3,Elizabeth,2.0,15-03-2023 12:49:57
3,Alexander,1.0,30-04-2023 01:19:23
1,Clinton,4.0,10-01-2023 21:39:14
1,Timothy,4.0,11-04-2023 15:34:56
3,Caleb,5.0,05-03-2023 19:59:40
4,Hector,1.0,16-04-2023 08:09:45
4,John,5.0,31-05-2023 01:51:02
5,Laurie,4.0,14-02-2023 05:15:54
4,David,4.0,24-05-2023 12:22:34
4,Lawrence,4.0,25-02-2023 17:07:16
2,Carolyn,3.0,19-01-2023 20:48:43
2,Lisa,1.0,16-04-2023 20:52:02
5,Toni,1.0,23-04-2023 02:14:07
1,Christopher,5.0,10-01-2023 22:09:08
3,Barbara,1.0,03-03-2023 19:22:33
5,Lauren,4.0,08-06-2023 02:45:23
1,Kent,5.0,27-05-2023 16:59:35
4,Tonya,5.0,17-01-2023 07:31:55
2,Latoya,5.0,15-03-2023 15:20:28
1,Eileen,2.0,21-01-2023 20:48:14
2,Emily,3.0,19-02-2023 21:44:23
2,Angela,5.0,10-05-2023 00:46:50
3,Cynthia,1.0,17-04-2023 18:39:19
5,Bradley,5.0,07-01-2023 19:40:51
4,Laura,3.0,21-05-2023 17:00:44
2,Emily,4.0,07-01-2023 12:12:21
5,Jessica,5.0,24-06-2023 12:29:52
4,Jared,1.0,09-04-2023 19:35:43
3,Christopher,5.0,01-03-2023 04:16:52
1,Marco,2.0,04-02-2023 11:33:42
3,Gabriel,3.0,03-06-2023 19:51:18
3,Tyler,1.0,09-06-2023 14:03:40
2,Alexandra,5.0,01-04-2023 00:55:31
4,Kim,5.0,10-06-2023 00:55:14
1,Katherine,1.0,23-05-2023 22:50:21
4,John,5.0,17-05-2023 17:56:33
3,Christopher,4.0,01-03-2023 03:01:50
3,Alexandria,3.0,14-01-2023 16:48:06
4,Nicholas,3.0,08-03-2023 07:50:13
5,Dawn,5.0,12-06-2023 17:19:04
3,Stephanie,2.0,01-03-2023 04:34:35
2,Jay,2.0,23-05-2023 14:21:43
3,Joanna,3.0,11-02-2023 10:23:49
3,Heidi,4.0,17-04-2023 13:12:10
4,Brenda,2.0,26-01-2023 03:45:02
1,Alexander,3.0,06-05-2023 06:07:40
1,Elizabeth,1.0,24-05-2023 12:08:35
2,Veronica,1.0,26-03-2023 19:28:20
1,Stefanie,3.0,09-01-2023 13:41:19
4,Richard,1.0,25-04-2023 07:59:57
5,Katherine,4.0,06-05-2023 19:12:17
4,Blake,2.0,20-05-2023 02:28:00
4,James,3.0,12-04-2023 06:13:38
4,Bethany,4.0,11-06-2023 20:24:01
3,Paul,3.0,03-01-2023 02:18:15
2,Tyrone,2.0,21-04-2023 12:07:41
1,David,5.0,17-03-2023 17:34:43
2,Cody,3.0,26-06-2023 21:26:01
4,Peggy,1.0,11-02-2023 20:57:06
5,Pamela,1.0,19-02-2023 18:34:26
5,Erin,5.0,08-06-2023 03:19:00
5,Jamie,4.0,22-03-2023 02:41:45
4,Shelley,5.0,29-03-2023 11:15:29
4,Joshua,2.0,01-04-2023 12:37:09
4,Beverly,3.0,20-03-2023 12:35:32
5,Elizabeth,4.0,21-06-2023 11:48:34
2,Sarah,5.0,13-04-2023 06:19:14
3,Jennifer,4.0,29-06-2023 11:52:57
1,Lisa,5.0,08-01-2023 16:07:36
3,David,3.0,05-01-2023 16:31:15
3,Joseph,1.0,17-04-2023 01:38:44
2,Theresa,3.0,16-03-2023 15:28:28
3,Spencer,3.0,04-05-2023 19:57:20
5,Margaret,2.0,16-02-2023 11:36:10
5,Luis,4.0,07-04-2023 01:45:39
5,Nathan,5.0,22-05-2023 22:54:34
2,Joan,5.0,16-05-2023 17:46:20
2,Diane,5.0,01-05-2023 14:04:42
3,Kevin,3.0,04-03-2023 19:32:07
5,Taylor,3.0,22-03-2023 21:36:25
2,Alexander,5.0,03-05-2023 08:47:44
5,Amanda,5.0,22-01-2023 19:50:10
3,Logan,5.0,29-05-2023 04:08:05
4,James,3.0,07-03-2023 11:26:36
4,Eric,5.0,31-03-2023 19:22:06
4,James,1.0,21-01-2023 21:47:09
1,Holly,5.0,04-05-2023 13:50:11
4,Sandra,2.0,09-02-2023 13:16:23
5,Lisa,1.0,30-01-2023 09:49:06
3,Cassandra,1.0,30-06-2023 13:13:28
2,Lori,1.0,24-02-2023 02:24:15
1,Monica,3.0,08-03-2023 08:57:23
1,Jonathan,3.0,22-02-2023 23:30:57
5,Aaron,4.0,22-05-2023 00:12:06
1,Rebecca,2.0,20-06-2023 17:05:05
4,Brian,3.0,03-02-2023 00:30:13
5,Bryan,4.0,28-04-2023 00:41:52
5,Jennifer,5.0,04-01-2023 01:03:22
5,Amanda,3.0,01-05-2023 09:16:38
3,Brittney,2.0,28-01-2023 03:36:38
3,Brandon,1.0,28-05-2023 02:31:09
2,Katie,5.0,17-03-2023 03:18:44
5,Sandra,1.0,05-05-2023 09:37:04
2,Joseph,2.0,25-05-2023 00:08:47
3,Tara,1.0,08-03-2023 16:02:52
3,Sarah,1.0,21-01-2023 15:11:41
3,Steven,4.0,26-01-2023 20:10:07
5,Sarah,5.0,11-04-2023 18:57:34
4,Thomas,2.0,19-06-2023 02:27:11
1,Brandon,1.0,01-03-2023 10:07:17
4,Antonio,3.0,07-01-2023 05:25:38
3,Austin,2.0,18-01-2023 10:17:35
2,Vanessa,4.0,25-04-2023 03:36:32
3,Jeffrey,2.0,28-03-2023 20:27:31
5,Peter,3.0,26-03-2023 23:40:46
3,Melissa,3.0,27-05-2023 21:50:33
1,Shannon,2.0,25-02-2023 20:18:39
4,Adam,1.0,25-05-2023 20:35:01
2,Ronald,4.0,15-04-2023 04:16:08
4,Sean,3.0,23-04-2023 14:05:56
4,Wendy,1.0,27-05-2023 05:22:05
1,Jeffrey,5.0,27-02-2023 06:29:17
2,Kevin,4.0,24-02-2023 01:08:01
4,Victoria,3.0,07-03-2023 12:04:03
5,Jared,2.0,07-03-2023 19:54:35
2,Mark,4.0,21-02-2023 16:44:27
4,Matthew,5.0,05-05-2023 01:58:16
4,Walter,2.0,24-01-2023 04:15:13
5,Shawn,3.0,21-02-2023 01:55:01
3,Daniel,2.0,25-01-2023 22:55:25
4,Andrew,4.0,09-04-2023 02:29:49
4,Shannon,5.0,09-01-2023 08:04:16
3,Cynthia,4.0,18-04-2023 19:52:56
3,Donald,2.0,01-05-2023 22:41:09
3,Anne,1.0,18-06-2023 22:13:35
1,Jason,1.0,22-03-2023 09:34:39
2,Cameron,4.0,21-02-2023 12:38:03
3,Andrea,2.0,25-06-2023 07:47:02
1,Breanna,4.0,28-04-2023 14:27:21
2,Zachary,3.0,06-02-2023 02:02:35
2,Thomas,1.0,01-06-2023 17:13:21
3,Seth,4.0,27-02-2023 17:56:18
2,April,3.0,27-04-2023 15:35:01
2,Andrew,2.0,30-03-2023 19:33:59
2,Luis,5.0,14-03-2023 01:54:28
5,Amanda,3.0,23-04-2023 17:28:51
4,Valerie,4.0,31-03-2023 18:45:05
4,James,4.0,22-03-2023 15:30:16
3,Vicki,1.0,11-02-2023 22:44:42
1,Lauren,4.0,11-04-2023 00:06:53
3,Anthony,2.0,28-04-2023 22:11:32
4,Kevin,3.0,06-03-2023 00:38:47
3,Matthew,5.0,24-06-2023 10:41:50
2,Kristen,1.0,04-02-2023 09:29:40
2,Michelle,5.0,15-01-2023 14:51:25
1,Harold,2.0,01-06-2023 03:13:35
2,Eric,3.0,02-04-2023 18:42:19
3,Jennifer,2.0,27-01-2023 19:04:18
5,Arthur,2.0,21-02-2023 09:10:56
2,Morgan,5.0,19-06-2023 00:54:22
3,Brandon,1.0,29-06-2023 01:32:30
4,Todd,5.0,24-02-2023 07:57:49
4,Jacob,2.0,27-03-2023 04:03:46
1,Mary,4.0,24-02-2023 02:25:57
2,Destiny,1.0,19-01-2023 17:34:20
1,Thomas,4.0,11-01-2023 22:20:15
4,Tyler,2.0,06-02-2023 16:42:06
2,Katrina,5.0,16-04-2023 02:22:10
4,Jennifer,5.0,12-01-2023 11:37:30
5,Jennifer,5.0,19-06-2023 16:30:48
4,Lori,4.0,27-04-2023 01:24:09
4,Timothy,5.0,24-02-2023 05:06:35
3,James,5.0,07-05-2023 07:22:53
5,James,5.0,06-06-2023 06:53:55
5,David,1.0,28-03-2023 12:49:03
1,Hunter,4.0,13-02-2023 00:58:44
5,William,4.0,12-05-2023 14:25:09
5,Richard,3.0,19-01-2023 15:44:27
1,Ashley,1.0,04-05-2023 10:47:10
3,Cassandra,1.0,25-04-2023 15:58:16
5,Joseph,5.0,15-02-2023 01:48:32
4,William,1.0,18-06-2023 15:38:26
3,Daniel,4.0,06-02-2023 18:03:04
1,Alyssa,3.0,13-02-2023 23:48:52
4,Megan,4.0,23-03-2023 22:54:21
2,Oscar,4.0,31-03-2023 13:52:51
2,Katie,4.0,10-05-2023 02:29:24
3,John,3.0,11-04-2023 05:31:33
1,Michael,4.0,06-04-2023 11:35:14
2,Carlos,3.0,29-06-2023 20:49:44
3,Sheila,3.0,24-02-2023 05:26:34
1,Frank,5.0,29-04-2023 01:03:03
3,Sean,5.0,11-01-2023 04:05:30
1,Sherri,3.0,27-06-2023 10:25:45
5,Christina,1.0,11-05-2023 10:44:26
1,Anthony,3.0,07-03-2023 17:30:20
2,Cynthia,3.0,28-03-2023 05:07:46
1,Patricia,1.0,05-02-2023 22:55:00
4,Christina,1.0,11-02-2023 08:45:19
5,Ashley,4.0,24-05-2023 18:37:01
2,Steven,5.0,12-02-2023 14:25:28
4,Anthony,4.0,06-04-2023 08:57:17
4,Melinda,5.0,04-01-2023 08:49:28
2,Sherry,4.0,31-01-2023 08:37:33
1,Misty,5.0,29-05-2023 04:09:55
2,Jessica,1.0,26-01-2023 14:55:52
5,Christopher,3.0,09-04-2023 02:42:22
4,Louis,5.0,12-03-2023 22:40:48
5,Cole,4.0,30-03-2023 07:44:03
2,James,2.0,28-03-2023 14:44:21
4,Amy,4.0,26-06-2023 19:26:38
1,Peter,4.0,10-06-2023 11:00:55
2,Henry,3.0,30-04-2023 17:01:09
5,Cassandra,1.0,14-03-2023 17:00:24
1,Sandra,4.0,13-02-2023 14:30:30
1,Dawn,1.0,25-05-2023 21:23:31
1,Theresa,4.0,17-03-2023 23:01:50
4,Michael,1.0,30-03-2023 10:07:52
1,Luis,1.0,17-04-2023 01:26:47
3,Kaitlyn,1.0,20-01-2023 01:32:45
5,Ryan,2.0,03-06-2023 12:49:24
2,Kathleen,5.0,26-06-2023 07:12:37
4,Jennifer,4.0,14-05-2023 09:51:31
4,James,3.0,04-01-2023 13:40:03
5,Alexis,5.0,07-05-2023 07:47:43
4,Dawn,2.0,23-02-2023 19:09:55
5,Patricia,1.0,16-03-2023 13:16:58
4,Tiffany,2.0,11-05-2023 08:46:05
4,Harold,5.0,05-01-2023 14:34:21
5,Carolyn,3.0,19-01-2023 20:00:52
1,Jodi,4.0,10-05-2023 07:22:31
1,Bryan,2.0,20-05-2023 16:04:25
2,Michelle,5.0,05-01-2023 20:44:14
1,Kevin,1.0,17-01-2023 19:38:56
2,Robert,4.0,18-02-2023 10:59:56
4,Amy,5.0,17-02-2023 01:29:06
1,Madison,1.0,01-02-2023 12:50:22
1,Alexandra,4.0,24-05-2023 01:48:23
1,Joseph,3.0,15-02-2023 23:07:01
2,Matthew,5.0,06-03-2023 00:56:57
4,Gregory,5.0,02-06-2023 01:21:45
3,Tyler,3.0,15-06-2023 22:21:16
3,Daniel,2.0,12-06-2023 21:11:02
3,Brenda,2.0,18-03-2023 22:26:59
1,Tammy,3.0,04-06-2023 04:47:57
2,Steven,4.0,01-03-2023 01:44:57
2,Paul,2.0,15-02-2023 12:15:29
5,Karen,1.0,10-02-2023 11:49:01
4,Katrina,1.0,17-05-2023 10:19:54
2,Stephanie,5.0,17-02-2023 03:41:27
2,Cassidy,5.0,18-05-2023 01:25:41
3,Adam,2.0,10-02-2023 13:33:40
5,John,4.0,14-05-2023 10:38:46
1,Ellen,2.0,07-02-2023 05:58:35
1,Devin,3.0,03-02-2023 15:14:16
2,Christina,3.0,09-01-2023 05:36:52
2,Brittany,4.0,24-02-2023 13:02:18
1,Lisa,4.0,25-04-2023 12:48:39
1,Ashley,3.0,23-02-2023 10:51:23
4,Vanessa,3.0,06-05-2023 06:31:26
1,Shannon,2.0,26-01-2023 16:49:25
4,Daniel,1.0,01-04-2023 10:28:32
5,Rachel,4.0,22-03-2023 05:56:23
4,Christopher,5.0,17-04-2023 07:34:50
2,Susan,3.0,20-01-2023 17:12:34
5,Bradley,4.0,06-06-2023 05:24:26
2,Laurie,5.0,19-02-2023 19:47:53
4,Brian,1.0,25-04-2023 18:18:02
2,George,2.0,20-06-2023 22:52:25
5,Diana,4.0,20-02-2023 15:29:33
5,Nicholas,3.0,23-06-2023 07:54:03
3,Barbara,4.0,14-06-2023 15:27:52
3,William,1.0,20-04-2023 23:08:02
5,Jacqueline,5.0,09-04-2023 04:06:57
3,Lisa,2.0,13-04-2023 12:58:03
1,Dawn,3.0,17-02-2023 17:02:22
4,Dawn,1.0,17-04-2023 00:45:40
3,Samantha,5.0,05-02-2023 09:19:54
2,Victoria,2.0,08-04-2023 22:27:19
5,Robert,5.0,20-01-2023 23:05:11
1,Zachary,4.0,08-06-2023 23:16:44
5,David,3.0,13-06-2023 22:25:02
4,Joseph,4.0,05-04-2023 15:54:17
4,Kathy,2.0,22-06-2023 10:58:13
1,Sarah,4.0,11-04-2023 13:11:51
1,Debra,2.0,21-02-2023 18:57:03
2,Richard,2.0,20-01-2023 11:33:20
2,John,5.0,02-01-2023 09:27:32
5,Sarah,1.0,19-06-2023 08:43:25
1,Heidi,2.0,07-02-2023 18:12:54
1,John,4.0,07-04-2023 06:52:24
5,Nicholas,1.0,11-03-2023 17:49:33
1,Gina,5.0,15-03-2023 20:16:14
5,Steven,5.0,11-06-2023 08:54:46
2,Scott,3.0,18-06-2023 09:32:10
3,Beth,5.0,07-02-2023 17:34:02
1,Bruce,1.0,18-02-2023 16:54:17
1,Ethan,4.0,21-04-2023 12:10:28
5,Samantha,2.0,23-05-2023 20:04:40
2,Joshua,1.0,20-02-2023 09:52:41
4,Sean,3.0,22-02-2023 20:59:34
4,Sarah,2.0,26-05-2023 13:38:38
2,Kelly,4.0,08-03-2023 05:15:36
2,Michael,1.0,25-06-2023 08:45:35
2,Jim,1.0,17-04-2023 04:28:08
3,Glen,5.0,24-02-2023 06:53:23
5,Elizabeth,2.0,18-06-2023 13:14:36
2,Michael,4.0,14-03-2023 19:06:17
4,Dana,4.0,11-05-2023 04:42:59
1,Allison,2.0,18-05-2023 12:26:29
4,Molly,4.0,24-06-2023 17:59:31
1,Jodi,4.0,28-03-2023 21:46:26
3,Brittany,1.0,30-05-2023 07:00:24
2,Austin,5.0,12-01-2023 17:13:58
3,Taylor,4.0,12-04-2023 13:02:19
3,Mary,3.0,24-03-2023 10:27:47
1,John,4.0,18-02-2023 21:34:55
3,Keith,3.0,05-05-2023 07:12:43
5,Sarah,2.0,24-01-2023 13:49:02
5,Anthony,3.0,14-05-2023 12:14:47
3,Rachel,4.0,21-03-2023 02:19:57
4,Kelsey,4.0,14-04-2023 17:46:08
4,Robin,1.0,10-05-2023 06:54:03
1,Robert,4.0,01-02-2023 18:47:52
2,Nathan,1.0,30-05-2023 09:25:22
2,Benjamin,3.0,15-06-2023 16:47:17
2,Tiffany,3.0,30-04-2023 21:15:15
1,John,1.0,22-05-2023 03:35:27
3,Anna,5.0,22-03-2023 03:25:48
3,Nicholas,1.0,03-04-2023 23:39:18
4,Janet,1.0,11-01-2023 09:24:26
4,Sarah,1.0,17-01-2023 07:35:57
3,Robin,4.0,26-05-2023 23:38:21
5,Erin,2.0,04-06-2023 06:13:43
2,Bridget,4.0,10-04-2023 06:37:35
5,Dakota,4.0,06-03-2023 13:55:22
4,Samuel,5.0,28-02-2023 00:34:33
3,Crystal,4.0,24-04-2023 23:46:48
4,Jonathan,3.0,13-03-2023 18:35:34
2,Thomas,3.0,06-06-2023 02:01:38
5,Ashley,5.0,19-01-2023 02:39:52
2,Tracy,1.0,21-06-2023 02:24:19
3,Micheal,5.0,05-02-2023 03:12:11
2,Carlos,5.0,23-02-2023 12:10:19
4,Amy,4.0,14-03-2023 14:06:20
1,Angela,3.0,05-04-2023 17:32:52
5,Rebecca,5.0,22-02-2023 00:58:29
3,Eric,3.0,02-05-2023 22:15:35
2,Johnny,1.0,22-03-2023 14:11:02
1,Christian,4.0,12-01-2023 16:18:48
3,Michael,3.0,30-03-2023 22:09:08
3,Kimberly,3.0,23-05-2023 12:19:46
2,Victoria,2.0,06-05-2023 14:02:39
3,Joshua,5.0,04-02-2023 17:20:46
2,Jeremy,2.0,18-05-2023 05:44:37
3,Andrew,2.0,27-03-2023 18:15:31
3,Sandra,5.0,21-03-2023 09:43:14
5,Corey,1.0,16-01-2023 19:40:23
5,Andrea,1.0,23-03-2023 01:24:51
4,Richard,5.0,06-01-2023 16:56:09
2,Jamie,4.0,06-01-2023 16:47:15
2,Michael,2.0,14-05-2023 17:40:33
5,Eric,2.0,14-02-2023 19:35:54
2,Angie,3.0,18-04-2023 16:25:37
3,Scott,2.0,26-03-2023 09:17:06
4,Katherine,2.0,17-04-2023 14:09:29
4,Nicholas,2.0,25-01-2023 07:44:56
1,Vincent,1.0,22-06-2023 07:20:53
5,Christine,5.0,23-05-2023 23:27:47
2,Eugene,1.0,02-01-2023 06:54:55
5,Wendy,1.0,28-01-2023 15:56:08
3,Jessica,4.0,06-06-2023 14:06:37
3,Perry,2.0,30-05-2023 02:47:08
5,Victoria,5.0,23-05-2023 08:21:37
4,Samantha,2.0,06-03-2023 17:13:18
2,Allison,4.0,29-05-2023 10:52:14
3,Stacey,1.0,20-05-2023 00:15:47
2,Sara,1.0,27-04-2023 07:21:00
4,Maria,5.0,10-05-2023 03:03:58
4,Erika,5.0,20-03-2023 19:04:02
3,Emily,1.0,20-03-2023 03:22:22
4,Patricia,5.0,03-04-2023 03:44:11
2,Diana,5.0,04-02-2023 02:05:32
5,Matthew,5.0,10-03-2023 00:11:11
2,Carol,3.0,27-04-2023 20:25:35
1,Johnathan,3.0,19-02-2023 10:35:24
2,Joan,5.0,11-06-2023 02:22:30
3,Tammy,4.0,13-04-2023 19:08:18
3,Diamond,1.0,08-03-2023 02:06:33
5,Tara,3.0,05-06-2023 09:56:57
2,Rebecca,2.0,25-01-2023 07:10:42
2,Cassandra,3.0,23-02-2023 04:02:20
5,Alfred,3.0,17-02-2023 15:10:32
1,Beth,1.0,01-03-2023 16:17:57
2,Kimberly,1.0,28-03-2023 21:56:29
5,Hayden,1.0,12-04-2023 08:45:38
1,Mathew,4.0,25-05-2023 00:03:06
5,Kimberly,1.0,05-02-2023 18:22:23
5,Grant,1.0,23-01-2023 16:23:46
4,Reginald,3.0,10-01-2023 20:09:18
1,Daniel,4.0,31-01-2023 10:56:41
1,Stephanie,1.0,20-06-2023 01:46:17
2,Kristin,5.0,30-05-2023 19:47:58
5,Kristy,2.0,24-03-2023 08:10:18
4,Tamara,2.0,26-02-2023 06:42:31
5,Joshua,2.0,30-05-2023 14:18:10
3,Lisa,5.0,30-05-2023 15:56:37
1,Kathleen,1.0,30-03-2023 03:25:31
3,Paul,4.0,23-05-2023 01:11:39
1,Lindsey,5.0,04-02-2023 16:55:45
3,Lori,2.0,15-03-2023 08:54:59
3,Jeremy,5.0,20-06-2023 18:32:36
5,Tyler,3.0,01-04-2023 01:19:02
2,Lisa,2.0,17-04-2023 11:51:40
4,Adriana,5.0,15-05-2023 08:52:49
4,Joshua,2.0,27-03-2023 16:03:42
2,Michele,4.0,14-01-2023 00:51:14
2,Martha,2.0,14-02-2023 12:39:01
2,Kimberly,1.0,30-05-2023 19:10:36
2,Jamie,5.0,20-04-2023 11:41:15
4,Susan,4.0,17-02-2023 20:06:03
5,Jessica,4.0,03-04-2023 18:21:41
5,Kevin,5.0,26-06-2023 13:27:41
4,Amanda,2.0,18-01-2023 03:05:44
4,Nathan,4.0,30-03-2023 13:34:57
4,Susan,5.0,15-01-2023 14:08:21
3,William,1.0,19-03-2023 03:20:17
4,Catherine,2.0,17-06-2023 19:48:14
5,Thomas,1.0,14-06-2023 11:39:42
5,Bryan,5.0,30-01-2023 18:33:24
4,Joe,2.0,12-05-2023 20:58:10
1,Jonathon,5.0,08-04-2023 20:21:24
4,Amy,2.0,27-04-2023 03:12:11
2,Jason,2.0,08-01-2023 12:04:19
1,Juan,1.0,03-03-2023 08:04:42
4,Jason,5.0,16-05-2023 22:44:08
2,Joshua,2.0,22-02-2023 11:19:36
2,Megan,2.0,21-05-2023 02:44:00
5,Sally,1.0,24-03-2023 22:40:14
2,Traci,4.0,27-05-2023 13:21:18
1,Jeanette,4.0,17-01-2023 05:20:43
2,Ryan,5.0,31-01-2023 23:37:57
5,Bobby,1.0,23-05-2023 03:39:30
3,Laura,1.0,18-03-2023 05:39:33
4,Ryan,5.0,18-02-2023 18:04:43
4,Amanda,1.0,12-01-2023 16:39:31
5,Dawn,1.0,07-05-2023 07:55:09
2,Richard,2.0,08-02-2023 15:32:26
3,Paul,2.0,20-06-2023 16:12:02
2,Sharon,2.0,30-01-2023 03:01:35
5,Holly,2.0,03-05-2023 23:42:48
1,Robin,5.0,24-06-2023 03:22:28
2,Stacy,4.0,18-04-2023 02:37:31
4,John,2.0,15-03-2023 17:44:19
3,Maria,1.0,30-05-2023 18:12:34
2,Ronald,1.0,30-01-2023 21:23:10
1,Jacob,5.0,03-05-2023 16:02:30
4,Mary,3.0,09-03-2023 12:05:13
1,Nicole,3.0,18-03-2023 10:27:38
4,Alison,3.0,04-06-2023 02:29:50
5,George,1.0,22-02-2023 22:41:41
5,Alexis,3.0,27-02-2023 13:34:19
1,Chad,4.0,08-02-2023 23:04:02
1,Ronald,3.0,30-04-2023 15:00:20
5,Matthew,2.0,23-01-2023 04:55:28
2,Amy,5.0,03-02-2023 01:04:35
2,Pedro,3.0,29-03-2023 12:47:00
1,Teresa,2.0,24-03-2023 02:39:15
1,Christopher,5.0,03-03-2023 23:04:05
2,Rodney,2.0,30-03-2023 08:33:39
3,David,2.0,09-05-2023 00:02:29
4,Samantha,1.0,06-01-2023 05:37:00
5,Samuel,1.0,08-06-2023 21:52:52
3,Peter,5.0,27-04-2023 02:06:40
1,Morgan,3.0,15-06-2023 08:32:21
1,Christine,1.0,14-02-2023 12:39:39
2,Mark,2.0,18-05-2023 09:08:19
1,Alex,2.0,11-05-2023 20:08:05
4,Stephen,3.0,04-05-2023 07:57:45
1,Cheryl,3.0,15-04-2023 19:25:44
4,Keith,5.0,13-04-2023 22:52:17
1,Amy,1.0,28-05-2023 04:06:22
3,Barbara,1.0,13-05-2023 19:12:46
3,Charles,4.0,28-04-2023 13:45:59
4,Christian,1.0,28-04-2023 05:21:05
4,Adam,1.0,06-01-2023 04:20:29
4,Jorge,1.0,31-05-2023 13:50:39
1,Melissa,2.0,19-04-2023 16:04:04
5,Kevin,5.0,26-05-2023 04:42:53
5,Debra,2.0,06-04-2023 13:09:52
4,Rebecca,1.0,19-01-2023 18:56:45
5,Taylor,2.0,30-04-2023 16:47:20
5,Jason,3.0,08-03-2023 02:03:08
1,David,4.0,02-03-2023 05:04:45
5,Steven,5.0,28-06-2023 05:01:28
1,Melissa,2.0,14-05-2023 18:24:44
1,Connie,4.0,09-06-2023 16:02:10
3,Bryan,1.0,11-05-2023 08:56:52
5,Brian,1.0,14-06-2023 21:05:24
1,Matthew,5.0,22-03-2023 11:34:56
1,Jennifer,2.0,18-06-2023 03:38:22
4,Rachael,3.0,05-01-2023 09:09:50
5,Mariah,3.0,09-01-2023 09:05:36
1,Matthew,4.0,29-06-2023 19:19:08
1,John,2.0,13-06-2023 21:19:22
4,Shawn,3.0,12-03-2023 04:03:02
4,Rhonda,5.0,25-03-2023 17:23:06
4,Austin,1.0,07-05-2023 17:40:05
4,Erik,4.0,30-01-2023 05:31:45
2,Sarah,4.0,27-06-2023 03:25:11
4,Marissa,4.0,02-03-2023 18:59:44
